threshold,dataset,lhs_size,fd,rfi_prime_plus,mu_plus,g3_prime
0.1,hate_crimes,2,"['Arrest Id', 'Offense Description']->Complaint Precinct Code",1.000,0.000,1.000
0.1,hate_crimes,2,"['Complaint Year Number', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.577
0.1,hate_crimes,2,"['Arrest Date', 'PD Code Description']->Complaint Year Number",0.990,0.000,0.990
0.1,hate_crimes,2,"['Bias Motive Description', 'Patrol Borough Name']->Arrest Id",0.063,0.000,0.585
0.1,hate_crimes,2,"['Bias Motive Description', 'Complaint Year Number']->Arrest Id",0.064,0.000,0.582
0.1,hate_crimes,2,"['Bias Motive Description', 'Law Code Category Description']->Arrest Date",0.118,0.000,0.607
0.1,hate_crimes,2,"['Arrest Date', 'Offense Description']->Complaint Year Number",0.990,0.000,0.990
0.1,hate_crimes,2,"['Arrest Date', 'County']->Bias Motive Description",0.959,0.000,0.960
0.1,hate_crimes,2,"['Bias Motive Description', 'Offense Description']->Arrest Id",0.100,0.000,0.585
0.1,hate_crimes,2,"['Arrest Id', 'Offense Category']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['County', 'Offense Description']->Arrest Id",0.021,0.000,0.578
0.1,hate_crimes,2,"['Arrest Id', 'Patrol Borough Name']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['Arrest Id', 'County']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->Complaint Year Number",0.990,0.000,0.989
0.1,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['Arrest Id', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->Bias Motive Description",0.943,0.000,0.943
0.1,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Bias Motive Description",1.000,0.000,1.000
0.1,hate_crimes,2,"['Law Code Category Description', 'Patrol Borough Name']->Arrest Date",0.059,0.000,0.599
0.1,hate_crimes,2,"['Complaint Year Number', 'County']->Arrest Id",0.000,0.000,0.574
0.1,hate_crimes,2,"['Complaint Year Number', 'Law Code Category Description']->Arrest Date",0.077,0.000,0.596
0.1,hate_crimes,2,"['Bias Motive Description', 'County']->Arrest Id",0.059,0.000,0.579
0.1,hate_crimes,2,"['Law Code Category Description', 'Offense Description']->Arrest Date",0.059,0.000,0.588
0.1,hate_crimes,2,"['County', 'Offense Category']->Arrest Id",0.031,0.000,0.574
0.1,hate_crimes,2,"['Offense Category', 'Patrol Borough Name']->Arrest Id",0.034,0.000,0.577
0.1,hate_crimes,2,"['Complaint Year Number', 'Offense Category']->Arrest Id",0.033,0.000,0.575
0.1,hate_crimes,2,"['Offense Category', 'Offense Description']->Arrest Id",0.065,0.000,0.579
0.1,hate_crimes,2,"['Arrest Id', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.998
0.1,hate_crimes,2,"['Bias Motive Description', 'Law Code Category Description']->Arrest Id",0.061,0.000,0.575
0.1,hate_crimes,2,"['Arrest Id', 'PD Code Description']->Record Create Date",1.000,0.000,0.999
0.1,hate_crimes,2,"['Law Code Category Description', 'Patrol Borough Name']->Arrest Id",0.000,0.000,0.571
0.1,hate_crimes,2,"['Complaint Year Number', 'Law Code Category Description']->Arrest Id",0.000,0.000,0.571
0.1,hate_crimes,2,"['Law Code Category Description', 'Offense Description']->Arrest Id",0.016,0.000,0.572
0.1,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Record Create Date",1.000,0.000,0.998
0.1,hate_crimes,2,"['Arrest Id', 'Offense Description']->Record Create Date",1.000,0.000,0.999
0.1,hate_crimes,2,"['Arrest Id', 'Patrol Borough Name']->Full Complaint ID",0.999,0.000,0.994
0.1,hate_crimes,2,"['Arrest Id', 'County']->Full Complaint ID",0.999,0.000,0.994
0.1,hate_crimes,2,"['Arrest Id', 'PD Code Description']->Full Complaint ID",1.000,0.000,0.999
0.1,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Full Complaint ID",0.999,0.000,0.994
0.1,hate_crimes,2,"['Arrest Id', 'Offense Description']->Full Complaint ID",1.000,0.000,0.999
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->County",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'County']->Offense Category",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'County']->Law Code Category Description",0.876,0.000,0.946
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->County",0.970,0.000,0.975
0.15,hate_crimes,2,"['Arrest Date', 'County']->Offense Category",0.952,0.000,0.968
0.15,hate_crimes,2,"['Arrest Id', 'County']->Law Code Category Description",0.993,0.000,0.997
0.15,hate_crimes,2,"['Arrest Id', 'County']->Complaint Year Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'County']->Bias Motive Description",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->Offense Description",0.932,0.000,0.929
0.15,hate_crimes,2,"['Arrest Date', 'County']->Bias Motive Description",0.959,0.000,0.960
0.15,hate_crimes,2,"['Arrest Date', 'Offense Category']->County",0.955,0.000,0.965
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->County",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Complaint Year Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['County', 'Law Code Category Description']->Arrest Date",0.044,0.000,0.591
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Law Code Category Description",0.993,0.000,0.997
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Offense Category",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Offense Category']->Law Code Category Description",0.874,0.000,0.944
0.15,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->Offense Category",0.932,0.000,0.954
0.15,hate_crimes,2,"['Arrest Date', 'County']->Offense Description",0.920,0.000,0.920
0.15,hate_crimes,2,"['Law Code Category Description', 'Offense Category']->Arrest Date",0.077,0.000,0.590
0.15,hate_crimes,2,"['Arrest Id', 'County']->Offense Description",0.996,0.000,0.995
0.15,hate_crimes,2,"['Arrest Date', 'Complaint Year Number']->Patrol Borough Name",0.912,0.000,0.913
0.15,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->Bias Motive Description",0.943,0.000,0.943
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Bias Motive Description",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Complaint Year Number']->PD Code Description",0.893,0.000,0.866
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->Complaint Year Number",0.990,0.000,0.989
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Offense Description",0.996,0.000,0.995
0.15,hate_crimes,2,"['Arrest Date', 'County']->PD Code Description",0.929,0.000,0.910
0.15,hate_crimes,2,"['Arrest Date', 'Offense Description']->Patrol Borough Name",0.969,0.000,0.966
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->PD Code Description",0.939,0.000,0.919
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->County",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Bias Motive Description']->Patrol Borough Name",0.972,0.000,0.968
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Offense Description",0.999,0.000,0.998
0.15,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->Offense Description",0.943,0.000,0.940
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Complaint Year Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->County",0.937,0.000,0.953
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->PD Code Description",0.997,0.000,0.995
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Patrol Borough Name",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Complaint Precinct Code",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Offense Category']->Offense Description",0.919,0.000,0.917
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Offense Description",0.996,0.000,0.995
0.15,hate_crimes,2,"['Arrest Id', 'County']->PD Code Description",0.997,0.000,0.995
0.15,hate_crimes,2,"['Arrest Id', 'Offense Description']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Patrol Borough Name']->Record Create Date",1.000,0.000,0.998
0.15,hate_crimes,2,"['Arrest Id', 'Offense Description']->Patrol Borough Name",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->PD Code Description",0.997,0.000,0.995
0.15,hate_crimes,2,"['Arrest Id', 'County']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['County', 'Offense Category']->Arrest Id",0.031,0.000,0.574
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Patrol Borough Name",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['County', 'Law Code Category Description']->Arrest Id",0.000,0.000,0.570
0.15,hate_crimes,2,"['Arrest Id', 'Offense Description']->Complaint Precinct Code",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Complaint Precinct Code",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'County']->Complaint Precinct Code",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Record Create Date",1.000,0.000,0.998
0.15,hate_crimes,2,"['Law Code Category Description', 'Offense Category']->Arrest Id",0.033,0.000,0.571
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->PD Code Description",0.999,0.000,0.998
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Patrol Borough Name",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Complaint Year Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Offense Description']->Record Create Date",1.000,0.000,0.999
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Record Create Date",1.000,0.000,0.998
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->PD Code Description",0.997,0.000,0.995
0.15,hate_crimes,2,"['Arrest Date', 'Offense Category']->PD Code Description",0.927,0.000,0.905
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Complaint Precinct Code",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Record Create Date",1.000,0.000,0.998
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Month Number",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Id', 'Law Code Category Description']->Patrol Borough Name",1.000,0.000,1.000
0.15,hate_crimes,2,"['Arrest Date', 'Law Code Category Description']->Patrol Borough Name",0.942,0.000,0.938
0.15,hate_crimes,2,"['Arrest Id', 'Patrol Borough Name']->Full Complaint ID",0.999,0.000,0.994
0.15,hate_crimes,2,"['Arrest Id', 'Offense Description']->Full Complaint ID",1.000,0.000,0.999
0.15,hate_crimes,2,"['Arrest Id', 'Complaint Year Number']->Full Complaint ID",0.999,0.000,0.994
0.15,hate_crimes,2,"['Arrest Id', 'County']->Full Complaint ID",0.999,0.000,0.994
0.15,hate_crimes,2,"['Arrest Id', 'Offense Category']->Full Complaint ID",0.999,0.000,0.994
0.15,hate_crimes,2,"['Arrest Id', 'Bias Motive Description']->Full Complaint ID",0.999,0.000,0.994
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'PD Code Description']->Arrest Date",0.227,0.000,0.798
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Description']->Arrest Date",0.222,0.000,0.798
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->Offense Description",0.996,0.000,0.992
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number']->Law Code Category Description",0.993,0.000,0.996
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'PD Code Description']->Complaint Year Number",0.995,0.000,0.993
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'PD Code Description']->Arrest Date",0.240,0.000,0.786
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'PD Code Description']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number']->Offense Description",0.996,0.000,0.994
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'PD Code Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Offense Description']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Offense Description']->Arrest Date",0.339,0.000,0.796
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Arrest Date",0.327,0.000,0.796
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number']->PD Code Description",0.997,0.000,0.994
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Offense Category', 'PD Code Description']->Arrest Date",0.272,0.000,0.772
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Month Number']->Arrest Date",0.254,0.000,0.811
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Offense Description']->Offense Category",0.995,0.000,0.995
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'PD Code Description']->Offense Category",0.995,0.000,0.995
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Offense Description']->Arrest Date",0.243,0.000,0.787
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->Offense Description",0.964,0.000,0.942
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Offense Description']->PD Code Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->Complaint Year Number",0.999,0.000,0.998
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->PD Code Description",0.997,0.000,0.992
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number']->Offense Description",0.955,0.000,0.944
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number']->Offense Category",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->Complaint Year Number",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number']->Offense Category",0.993,0.000,0.994
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Month Number']->Arrest Date",0.324,0.000,0.833
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Complaint Year Number']->Arrest Date",0.311,0.000,0.804
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'PD Code Description']->Bias Motive Description",0.994,0.000,0.991
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Offense Description']->Bias Motive Description",0.994,0.000,0.992
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number']->Law Code Category Description",0.928,0.000,0.961
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Category']->Arrest Date",0.269,0.000,0.814
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'PD Code Description']->Arrest Id",0.000,0.000,0.598
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Offense Description']->PD Code Description",0.993,0.000,0.990
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Description']->Arrest Id",0.000,0.000,0.624
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'PD Code Description']->Arrest Id",0.000,0.000,0.625
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'PD Code Description']->Arrest Id",0.060,0.000,0.658
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Month Number']->Arrest Id",0.000,0.000,0.604
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Complaint Year Number', 'Offense Description']->Arrest Id",0.000,0.000,0.645
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->PD Code Description",0.968,0.000,0.935
0.001,hate_crimes,3,"['Arrest Id', 'Month Number', 'Offense Description']->Law Code Category Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Bias Motive Description', 'Complaint Precinct Code', 'Month Number']->Arrest Id",0.000,0.000,0.651
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number']->PD Code Description",0.960,0.000,0.936
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'PD Code Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Offense Description']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Date', 'Month Number', 'Offense Description']->Law Code Category Description",0.992,0.000,0.996
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Law Code Category Description', 'Month Number']->Arrest Date",0.151,0.000,0.779
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->Record Create Date",1.000,0.000,0.997
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->Record Create Date",0.987,0.000,0.937
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Offense Category']->Bias Motive Description",0.995,0.000,0.995
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->Bias Motive Description",0.994,0.000,0.991
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Complaint Year Number']->Bias Motive Description",0.992,0.000,0.991
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Month Number', 'Offense Category']->Arrest Id",0.000,0.000,0.651
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Offense Category']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Complaint Year Number']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->Bias Motive Description",1.000,0.000,1.000
0.001,hate_crimes,3,"['Complaint Precinct Code', 'Law Code Category Description', 'Month Number']->Arrest Id",0.000,0.000,0.652
0.001,hate_crimes,3,"['Arrest Id', 'Complaint Precinct Code', 'Month Number']->Full Complaint ID",0.999,0.000,0.991
0.001,hate_crimes,3,"['Arrest Date', 'Complaint Precinct Code', 'Month Number']->Full Complaint ID",0.974,0.000,0.845
0.01,hate_crimes,3,"['Complaint Year Number', 'PD Code Description', 'Patrol Borough Name']->Arrest Date",0.150,0.000,0.703
0.01,hate_crimes,3,"['Arrest Id', 'Complaint Year Number', 'PD Code Description']->County",1.000,0.000,1.000
0.01,hate_crimes,3,"['Arrest Id', 'Complaint Year Number', 'Offense Description']->County",1.000,0.000,1.000
0.01,hate_crimes,3,"['Arrest Date', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",0.995,0.000,0.994
0.01,hate_crimes,3,"['Complaint Year Number', 'Offense Description', 'Patrol Borough Name']->Arrest Date",0.150,0.000,0.689
0.01,hate_crimes,3,"['Arrest Id', 'PD Code Description', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
0.01,hate_crimes,3,"['Arrest Id', 'Offense Description', 'Patrol Borough Name']->Complaint Year Number",1.000,0.000,1.000
